"3","David","Feezor","USA","40"
"1895","SEK","DOP","2018-01-31","1895"
"1896","SGD","DKK","2018-01-31","1896"
"1897","SHP","DJF","2018-01-31","1897"
"1898","SLL","CZK","2018-01-31","1898"
"1899","SOS","CVE","2018-01-31","1899"
"1900","SPL","CUP","2018-01-31","1900"
"1901","SRD","CUC","2018-01-31","1901"
"1902","STD","CRC","2018-01-31","1902"
"1903","SVC","COP","2018-01-31","1903"
"1904","SYP","CNY","2018-01-31","1904"
"1905","SZL","CLP","2018-01-31","1905"
"1906","THB","CHF","2018-01-31","1906"
"1907","TJS","CDF","2018-01-31","1907"
"1908","TMT","CAD","2018-01-31","1908"
"1909","TND","BZD","2018-01-31","1909"
"1910","TOP","BYR","2018-01-31","1910"
"1911","TRY","BWP","2018-01-31","1911"
"1912","TTD","BTN","2018-01-31","1912"
"1913","TVD","BSD","2018-01-31","1913"
"1914","TWD","BRL","2018-01-31","1914"
"1915","TZS","BOB","2018-01-31","1915"
"1916","UAH","BND","2018-01-31","1916"
"1917","UGX","BMD","2018-01-31","1917"
"1918","USD","BIF","2018-01-31","1918"
"1919","UYU","BHD","2018-01-31","1919"
"1920","UZS","BGN","2018-01-31","1920"
"1921","VEF","BDT","2018-01-31","1921"
"1922","VND","BBD","2018-01-31","1922"
"1923","VUV","BAM","2018-01-31","1923"
"1924","WST","AZN","2018-01-31","1924"
"1925","XAF","AWG","2018-01-31","1925"
"1926","XCD","AUD","2018-01-31","1926"
"1927","XDR","ARS","2018-01-31","1927"
"1928","XOF","AOA","2018-01-31","1928"
"1929","XPF","ANG","2018-01-31","1929"
"1930","YER","AMD","2018-01-31","1930"
"1931","ZAR","ALL","2018-01-31","1931"
"1932","ZMW","AFN","2018-01-31","1932"
"1933","ZWD","AED","2018-01-31","1933"
"1934","AFN","ZMW","2018-01-31","1934"
"1935","ALL","ZAR","2018-01-31","1935"
"1936","AMD","YER","2018-01-31","1936"
"1937","ANG","XPF","2018-01-31","1937"
"1938","AOA","XOF","2018-01-31","1938"
"1939","ARS","XDR","2018-01-31","1939"
"1940","AUD","XCD","2018-01-31","1940"
"1941","AWG","XAF","2018-01-31","1941"
"1942","AZN","WST","2018-01-31","1942"
"1943","BAM","VUV","2018-01-31","1943"
"1944","BBD","VND","2018-01-31","1944"
"1945","BDT","VEF","2018-01-31","1945"
"1946","BGN","UZS","2018-01-31","1946"
"1947","BHD","UYU","2018-01-31","1947"
"1948","BIF","USD","2018-01-31","1948"
"1949","BMD","UGX","2018-01-31","1949"
"1950","BND","UAH","2018-01-31","1950"
"1951","BOB","TZS","2018-01-31","1951"
"1952","BRL","TWD","2018-01-31","1952"
"1953","BSD","TVD","2018-01-31","1953"
"1954","BTN","TTD","2018-01-31","1954"
"1955","BWP","TRY","2018-01-31","1955"
"1956","BYR","TOP","2018-01-31","1956"
"1957","BZD","TND","2018-01-31","1957"
"1958","CAD","TMT","2018-01-31","1958"
"1959","CDF","TJS","2018-01-31","1959"
"1960","CHF","THB","2018-01-31","1960"
"1961","CLP","SZL","2018-01-31","1961"
"1962","CNY","SYP","2018-01-31","1962"
"1963","COP","SVC","2018-01-31","1963"
"1964","CRC","STD","2018-01-31","1964"
"1965","CUC","SRD","2018-01-31","1965"
"1966","CUP","SPL","2018-01-31","1966"
"1967","CVE","SOS","2018-01-31","1967"
"1968","CZK","SLL","2018-01-31","1968"
"1969","DJF","SHP","2018-01-31","1969"
"1970","DKK","SGD","2018-01-31","1970"
"1971","DOP","SEK","2018-01-31","1971"
"1972","DZD","SDG","2018-01-31","1972"
"1973","EGP","SCR","2018-01-31","1973"
"1974","ERN","SBD","2018-01-31","1974"
"1975","ETB","SAR","2018-01-31","1975"
"1976","EUR","RWF","2018-01-31","1976"
"1977","FJD","RUB","2018-01-31","1977"
"1978","FKP","RSD","2018-01-31","1978"
"1979","GBP","RON","2018-01-31","1979"
"1980","GEL","QAR","2018-01-31","1980"
"1981","GGP","PYG","2018-01-31","1981"
"1982","GHS","PLN","2018-01-31","1982"
"1983","GIP","PKR","2018-01-31","1983"
"1984","GMD","PHP","2018-01-31","1984"
"1985","GNF","PGK","2018-01-31","1985"
"1986","GTQ","PEN","2018-01-31","1986"
"1987","GYD","PAB","2018-01-31","1987"
"1988","HKD","OMR","2018-01-31","1988"
"1989","HNL","NZD","2018-01-31","1989"
"1990","HRK","NPR","2018-01-31","1990"
"1991","HTG","NOK","2018-01-31","1991"
"1992","HUF","NIO","2018-01-31","1992"
"1993","IDR","NGN","2018-01-31","1993"
"1994","ILS","NAD","2018-01-31","1994"
"1995","IMP","MZN","2018-01-31","1995"
"1996","INR","MYR","2018-01-31","1996"
"1997","IQD","MXN","2018-01-31","1997"
"1998","IRR","MWK","2018-01-31","1998"
"1999","ISK","MVR","2018-01-31","1999"
"2000","JEP","MUR","2018-01-31","2000"
"2001","JMD","MRO","2018-01-31","2001"
"2002","JOD","MOP","2018-01-31","2002"
"2003","JPY","MNT","2018-01-31","2003"
"2004","KES","MMK","2018-01-31","2004"
"2005","KGS","MKD","2018-01-31","2005"
"2006","KHR","MGA","2018-01-31","2006"
"2007","KMF","MDL","2018-01-31","2007"
"2008","KPW","MAD","2018-01-31","2008"
"2009","KRW","LYD","2018-01-31","2009"
"2010","KWD","LSL","2018-01-31","2010"
"2011","KYD","LRD","2018-01-31","2011"
"2012","KZT","LKR","2018-01-31","2012"
"2013","LAK","LBP","2018-01-31","2013"
"2014","LBP","LAK","2018-01-31","2014"
"2015","LKR","KZT","2018-01-31","2015"
"2016","LRD","KYD","2018-01-31","2016"
"2017","LSL","KWD","2018-01-31","2017"
"2018","LYD","KRW","2018-01-31","2018"
"2019","MAD","KPW","2018-01-31","2019"
"2020","MDL","KMF","2018-01-31","2020"
"2021","MGA","KHR","2018-01-31","2021"
"2022","MKD","KGS","2018-01-31","2022"
"2023","MMK","KES","2018-01-31","2023"
"2024","MNT","JPY","2018-01-31","2024"
"2025","MOP","JOD","2018-01-31","2025"
"2026","MRO","JMD","2018-01-31","2026"
"2027","MUR","JEP","2018-01-31","2027"
"2028","MVR","ISK","2018-01-31","2028"
"2029","MWK","IRR","2018-01-31","2029"
"2030","MXN","IQD","2018-01-31","2030"
"2031","MYR","INR","2018-01-31","2031"
"2032","MZN","IMP","2018-01-31","2032"
"2033","NAD","ILS","2018-01-31","2033"
"2034","NGN","IDR","2018-01-31","2034"
"2035","NIO","HUF","2018-01-31","2035"
"2036","NOK","HTG","2018-01-31","2036"
"2037","NPR","HRK","2018-01-31","2037"
"2038","NZD","HNL","2018-01-31","2038"
"2039","OMR","HKD","2018-01-31","2039"
"2040","PAB","GYD","2018-01-31","2040"
"2041","PEN","GTQ","2018-01-31","2041"
"2042","PGK","GNF","2018-01-31","2042"
"2043","PHP","GMD","2018-01-31","2043"
"2044","PKR","GIP","2018-01-31","2044"
"2045","PLN","GHS","2018-01-31","2045"
"2046","PYG","GGP","2018-01-31","2046"
"2047","QAR","GEL","2018-01-31","2047"
"2048","RON","GBP","2018-01-31","2048"
"2049","RSD","FKP","2018-01-31","2049"
"2050","RUB","FJD","2018-01-31","2050"
"2051","RWF","EUR","2018-01-31","2051"
"2052","SAR","ETB","2018-01-31","2052"
"2053","SBD","ERN","2018-01-31","2053"
"2054","SCR","EGP","2018-01-31","2054"
"2055","SDG","DZD","2018-01-31","2055"
"2056","SEK","DOP","2018-01-31","2056"
"2057","SGD","DKK","2018-01-31","2057"
"2058","SHP","DJF","2018-01-31","2058"
"2059","SLL","CZK","2018-01-31","2059"
"2060","SOS","CVE","2018-01-31","2060"
"2061","SPL","CUP","2018-01-31","2061"
"2062","SRD","CUC","2018-01-31","2062"
"2063","STD","CRC","2018-01-31","2063"
"2064","SVC","COP","2018-01-31","2064"
"2065","SYP","CNY","2018-01-31","2065"
"2066","SZL","CLP","2018-01-31","2066"
"2067","THB","CHF","2018-01-31","2067"
"2068","TJS","CDF","2018-01-31","2068"
"2069","TMT","CAD","2018-01-31","2069"
"2070","TND","BZD","2018-01-31","2070"
"2071","TOP","BYR","2018-01-31","2071"
"2072","TRY","BWP","2018-01-31","2072"
"2073","TTD","BTN","2018-01-31","2073"
"2074","TVD","BSD","2018-01-31","2074"
"2075","TWD","BRL","2018-01-31","2075"
"2076","TZS","BOB","2018-01-31","2076"
"2077","UAH","BND","2018-01-31","2077"
"2078","UGX","BMD","2018-01-31","2078"
"2079","USD","BIF","2018-01-31","2079"
"2080","UYU","BHD","2018-01-31","2080"
"2081","UZS","BGN","2018-01-31","2081"
"2082","VEF","BDT","2018-01-31","2082"
"2083","VND","BBD","2018-01-31","2083"
"2084","VUV","BAM","2018-01-31","2084"
"2085","WST","AZN","2018-01-31","2085"
"2086","XAF","AWG","2018-01-31","2086"
"2087","XCD","AUD","2018-01-31","2087"
"2088","XDR","ARS","2018-01-31","2088"
"2089","XOF","AOA","2018-01-31","2089"
"2090","XPF","ANG","2018-01-31","2090"
"2091","YER","AMD","2018-01-31","2091"
"2092","ZAR","ALL","2018-01-31","2092"
"2093","ZMW","AFN","2018-01-31","2093"
"2094","ZWD","AED","2018-01-31","2094"
"2095","AFN","ZMW","2018-01-31","2095"
"2096","ALL","ZAR","2018-01-31","2096"
"2097","AMD","YER","2018-01-31","2097"
"2098","ANG","XPF","2018-01-31","2098"
"2099","AOA","XOF","2018-01-31","2099"
"2100","ARS","XDR","2018-01-31","2100"
"2101","AUD","XCD","2018-01-31","2101"
"2102","AWG","XAF","2018-01-31","2102"
"2103","AZN","WST","2018-01-31","2103"
"2104","BAM","VUV","2018-01-31","2104"
"2105","BBD","VND","2018-01-31","2105"
"2106","BDT","VEF","2018-01-31","2106"
"2107","BGN","UZS","2018-01-31","2107"
"2108","BHD","UYU","2018-01-31","2108"
"2109","BIF","USD","2018-01-31","2109"
"2110","BMD","UGX","2018-01-31","2110"
"2111","BND","UAH","2018-01-31","2111"
"2112","BOB","TZS","2018-01-31","2112"
"2113","BRL","TWD","2018-01-31","2113"
"2114","BSD","TVD","2018-01-31","2114"
"2115","BTN","TTD","2018-01-31","2115"
"2116","BWP","TRY","2018-01-31","2116"
"2117","BYR","TOP","2018-01-31","2117"
"2118","BZD","TND","2018-01-31","2118"
"2119","CAD","TMT","2018-01-31","2119"
"2120","CDF","TJS","2018-01-31","2120"
"2121","CHF","THB","2018-01-31","2121"
"2122","CLP","SZL","2018-01-31","2122"
"2123","CNY","SYP","2018-01-31","2123"
"2124","COP","SVC","2018-01-31","2124"
"2125","CRC","STD","2018-01-31","2125"
"2126","CUC","SRD","2018-01-31","2126"
"2127","CUP","SPL","2018-01-31","2127"
"2128","CVE","SOS","2018-01-31","2128"
"2129","CZK","SLL","2018-01-31","2129"
"2130","DJF","SHP","2018-01-31","2130"
"2131","DKK","SGD","2018-01-31","2131"
"2132","DOP","SEK","2018-01-31","2132"
"2133","DZD","SDG","2018-01-31","2133"
"2134","EGP","SCR","2018-01-31","2134"
"2135","ERN","SBD","2018-01-31","2135"
"2136","ETB","SAR","2018-01-31","2136"
"2137","EUR","RWF","2018-01-31","2137"
"2138","FJD","RUB","2018-01-31","2138"
"2139","FKP","RSD","2018-01-31","2139"
"2140","GBP","RON","2018-01-31","2140"
"2141","GEL","QAR","2018-01-31","2141"
"2142","GGP","PYG","2018-01-31","2142"
"2143","GHS","PLN","2018-01-31","2143"
"2144","GIP","PKR","2018-01-31","2144"
"2145","GMD","PHP","2018-01-31","2145"
"2146","GNF","PGK","2018-01-31","2146"
"2147","GTQ","PEN","2018-01-31","2147"
"2148","GYD","PAB","2018-01-31","2148"
"2149","HKD","OMR","2018-01-31","2149"
"2150","HNL","NZD","2018-01-31","2150"
"2151","HRK","NPR","2018-01-31","2151"
"2152","HTG","NOK","2018-01-31","2152"
"2153","HUF","NIO","2018-01-31","2153"
"2154","IDR","NGN","2018-01-31","2154"
"2155","ILS","NAD","2018-01-31","2155"
"2156","IMP","MZN","2018-01-31","2156"
"2157","INR","MYR","2018-01-31","2157"
"2158","IQD","MXN","2018-01-31","2158"
"2159","IRR","MWK","2018-01-31","2159"
"2160","ISK","MVR","2018-01-31","2160"
"2161","JEP","MUR","2018-01-31","2161"
"2162","JMD","MRO","2018-01-31","2162"
"2163","JOD","MOP","2018-01-31","2163"
"2164","JPY","MNT","2018-01-31","2164"
"2165","KES","MMK","2018-01-31","2165"
"2166","KGS","MKD","2018-01-31","2166"
"2167","KHR","MGA","2018-01-31","2167"
"2168","KMF","MDL","2018-01-31","2168"
"2169","KPW","MAD","2018-01-31","2169"
"2170","KRW","LYD","2018-01-31","2170"
"2171","KWD","LSL","2018-01-31","2171"
"2172","KYD","LRD","2018-01-31","2172"
"2173","KZT","LKR","2018-01-31","2173"
"2174","LAK","LBP","2018-01-31","2174"
"2175","LBP","LAK","2018-01-31","2175"
"2176","LKR","KZT","2018-01-31","2176"
"2177","LRD","KYD","2018-01-31","2177"
"2178","LSL","KWD","2018-01-31","2178"
"2179","LYD","KRW","2018-01-31","2179"
"2180","MAD","KPW","2018-01-31","2180"
"2181","MDL","KMF","2018-01-31","2181"
"2182","MGA","KHR","2018-01-31","2182"
"2183","MKD","KGS","2018-01-31","2183"
"2184","MMK","KES","2018-01-31","2184"
"2185","MNT","JPY","2018-01-31","2185"
"2186","MOP","JOD","2018-01-31","2186"
"2187","MRO","JMD","2018-01-31","2187"
"2188","MUR","JEP","2018-01-31","2188"
"2189","MVR","ISK","2018-01-31","2189"
"2190","MWK","IRR","2018-01-31","2190"
"2191","MXN","IQD","2018-01-31","2191"
"2192","MYR","INR","2018-01-31","2192"
"2193","MZN","IMP","2018-01-31","2193"
"2194","NAD","ILS","2018-01-31","2194"
"2195","NGN","IDR","2018-01-31","2195"
"2196","NIO","HUF","2018-01-31","2196"
"2197","NOK","HTG","2018-01-31","2197"
"2198","NPR","HRK","2018-01-31","2198"
"2199","NZD","HNL","2018-01-31","2199"
"2200","OMR","HKD","2018-01-31","2200"
"2201","PAB","GYD","2018-01-31","2201"
"2202","PEN","GTQ","2018-01-31","2202"
"2203","PGK","GNF","2018-01-31","2203"
"2204","PHP","GMD","2018-01-31","2204"
"2205","PKR","GIP","2018-01-31","2205"
"2206","PLN","GHS","2018-01-31","2206"
"2207","PYG","GGP","2018-01-31","2207"
"2208","QAR","GEL","2018-01-31","2208"
"2209","RON","GBP","2018-01-31","2209"
"2210","RSD","FKP","2018-01-31","2210"
"2211","RUB","FJD","2018-01-31","2211"
"2212","RWF","EUR","2018-01-31","2212"
"2213","SAR","ETB","2018-01-31","2213"
"2214","SBD","ERN","2018-01-31","2214"
"2215","SCR","EGP","2018-01-31","2215"
"2216","SDG","DZD","2018-01-31","2216"
"2217","SEK","DOP","2018-01-31","2217"
"2218","SGD","DKK","2018-01-31","2218"
"2219","SHP","DJF","2018-01-31","2219"
"2220","SLL","CZK","2018-01-31","2220"
"2221","SOS","CVE","2018-01-31","2221"
"2222","SPL","CUP","2018-01-31","2222"
"2223","SRD","CUC","2018-01-31","2223"
"2224","STD","CRC","2018-01-31","2224"
"2225","SVC","COP","2018-01-31","2225"
"2226","SYP","CNY","2018-01-31","2226"
"2227","SZL","CLP","2018-01-31","2227"
"2228","THB","CHF","2018-01-31","2228"
"2229","TJS","CDF","2018-01-31","2229"
"2230","TMT","CAD","2018-01-31","2230"
"2231","TND","BZD","2018-01-31","2231"
"2232","TOP","BYR","2018-01-31","2232"
"2233","TRY","BWP","2018-01-31","2233"
"2234","TTD","BTN","2018-01-31","2234"
"2235","TVD","BSD","2018-01-31","2235"
"2236","TWD","BRL","2018-01-31","2236"
"2237","TZS","BOB","2018-01-31","2237"
"2238","UAH","BND","2018-01-31","2238"
"2239","UGX","BMD","2018-01-31","2239"
"2240","USD","BIF","2018-01-31","2240"
"2241","UYU","BHD","2018-01-31","2241"
"2242","UZS","BGN","2018-01-31","2242"
"2243","VEF","BDT","2018-01-31","2243"
"2244","VND","BBD","2018-01-31","2244"
"2245","VUV","BAM","2018-01-31","2245"
"2246","WST","AZN","2018-01-31","2246"
"2247","XAF","AWG","2018-01-31","2247"
"2248","XCD","AUD","2018-01-31","2248"
"2249","XDR","ARS","2018-01-31","2249"
"2250","XOF","AOA","2018-01-31","2250"
"2251","XPF","ANG","2018-01-31","2251"
"2252","YER","AMD","2018-01-31","2252"
"2253","ZAR","ALL","2018-01-31","2253"
"2254","ZMW","AFN","2018-01-31","2254"
"2255","ZWD","AED","2018-01-31","2255"
"2256","AFN","ZMW","2018-01-31","2256"
"2257","ALL","ZAR","2018-01-31","2257"
"2258","AMD","YER","2018-01-31","2258"
"2259","ANG","XPF","2018-01-31","2259"
"2260","AOA","XOF","2018-01-31","2260"
"2261","ARS","XDR","2018-01-31","2261"
"2262","AUD","XCD","2018-01-31","2262"
"2263","AWG","XAF","2018-01-31","2263"
"2264","AZN","WST","2018-01-31","2264"
"2265","BAM","VUV","2018-01-31","2265"
"2266","BBD","VND","2018-01-31","2266"
"2267","BDT","VEF","2018-01-31","2267"
"2268","BGN","UZS","2018-01-31","2268"
"2269","BHD","UYU","2018-01-31","2269"
"2270","BIF","USD","2018-01-31","2270"
"2271","BMD","UGX","2018-01-31","2271"
"2272","BND","UAH","2018-01-31","2272"
"2273","BOB","TZS","2018-01-31","2273"
"2274","BRL","TWD","2018-01-31","2274"
"2275","BSD","TVD","2018-01-31","2275"
"2276","BTN","TTD","2018-01-31","2276"
"2277","BWP","TRY","2018-01-31","2277"
"2278","BYR","TOP","2018-01-31","2278"
"2279","BZD","TND","2018-01-31","2279"
"2280","CAD","TMT","2018-01-31","2280"
"2281","CDF","TJS","2018-01-31","2281"
"2282","CHF","THB","2018-01-31","2282"
"2283","CLP","SZL","2018-01-31","2283"
"2284","CNY","SYP","2018-01-31","2284"
"2285","COP","SVC","2018-01-31","2285"
"2286","CRC","STD","2018-01-31","2286"
"2287","CUC","SRD","2018-01-31","2287"
"2288","CUP","SPL","2018-01-31","2288"
"2289","CVE","SOS","2018-01-31","2289"
"2290","CZK","SLL","2018-01-31","2290"
"2291","DJF","SHP","2018-01-31","2291"
"2292","DKK","SGD","2018-01-31","2292"
"2293","DOP","SEK","2018-01-31","2293"
"2294","DZD","SDG","2018-01-31","2294"
"2295","EGP","SCR","2018-01-31","2295"
"2296","ERN","SBD","2018-01-31","2296"
"2297","ETB","SAR","2018-01-31","2297"
"2298","EUR","RWF","2018-01-31","2298"
"2299","FJD","RUB","2018-01-31","2299"
"2300","FKP","RSD","2018-01-31","2300"
"2301","GBP","RON","2018-01-31","2301"
"2302","GEL","QAR","2018-01-31","2302"
"2303","GGP","PYG","2018-01-31","2303"
"2304","GHS","PLN","2018-01-31","2304"
"2305","GIP","PKR","2018-01-31","2305"
"2306","GMD","PHP","2018-01-31","2306"
"2307","GNF","PGK","2018-01-31","2307"
"2308","GTQ","PEN","2018-01-31","2308"
"2309","GYD","PAB","2018-01-31","2309"
"2310","HKD","OMR","2018-01-31","2310"
"2311","HNL","NZD","2018-01-31","2311"
"2312","HRK","NPR","2018-01-31","2312"
"2313","HTG","NOK","2018-01-31","2313"
"2314","HUF","NIO","2018-01-31","2314"
"2315","IDR","NGN","2018-01-31","2315"
"2316","ILS","NAD","2018-01-31","2316"
"2317","IMP","MZN","2018-01-31","2317"
"2318","INR","MYR","2018-01-31","2318"
"2319","IQD","MXN","2018-01-31","2319"
"2320","IRR","MWK","2018-01-31","2320"
"2321","ISK","MVR","2018-01-31","2321"
"2322","JEP","MUR","2018-01-31","2322"
"2323","JMD","MRO","2018-01-31","2323"
"2324","JOD","MOP","2018-01-31","2324"
"2325","JPY","MNT","2018-01-31","2325"
"2326","KES","MMK","2018-01-31","2326"
"2327","KGS","MKD","2018-01-31","2327"
"2328","KHR","MGA","2018-01-31","2328"
"2329","KMF","MDL","2018-01-31","2329"
"2330","KPW","MAD","2018-01-31","2330"
"2331","KRW","LYD","2018-01-31","2331"
"2332","KWD","LSL","2018-01-31","2332"
"2333","KYD","LRD","2018-01-31","2333"
"2334","KZT","LKR","2018-01-31","2334"
"2335","LAK","LBP","2018-01-31","2335"
"2336","LBP","LAK","2018-01-31","2336"
"2337","LKR","KZT","2018-01-31","2337"
"2338","LRD","KYD","2018-01-31","2338"
"2339","LSL","KWD","2018-01-31","2339"
"2340","LYD","KRW","2018-01-31","2340"
"2341","MAD","KPW","2018-01-31","2341"
"2342","MDL","KMF","2018-01-31","2342"
"2343","MGA","KHR","2018-01-31","2343"
"2344","MKD","KGS","2018-01-31","2344"
"2345","MMK","KES","2018-01-31","2345"
"2346","MNT","JPY","2018-01-31","2346"
"2347","MOP","JOD","2018-01-31","2347"
"2348","MRO","JMD","2018-01-31","2348"
"2349","MUR","JEP","2018-01-31","2349"
"2350","MVR","ISK","2018-01-31","2350"
"2351","MWK","IRR","2018-01-31","2351"
"2352","MXN","IQD","2018-01-31","2352"
"2353","MYR","INR","2018-01-31","2353"
"2354","MZN","IMP","2018-01-31","2354"
"2355","NAD","ILS","2018-01-31","2355"
"2356","NGN","IDR","2018-01-31","2356"
"2357","NIO","HUF","2018-01-31","2357"
"2358","NOK","HTG","2018-01-31","2358"
"2359","NPR","HRK","2018-01-31","2359"
"2360","NZD","HNL","2018-01-31","2360"
"2361","OMR","HKD","2018-01-31","2361"
"2362","PAB","GYD","2018-01-31","2362"
"2363","PEN","GTQ","2018-01-31","2363"
"2364","PGK","GNF","2018-01-31","2364"
"2365","PHP","GMD","2018-01-31","2365"
"2366","PKR","GIP","2018-01-31","2366"
"2367","PLN","GHS","2018-01-31","2367"
"2368","PYG","GGP","2018-01-31","2368"
"2369","QAR","GEL","2018-01-31","2369"
"2370","RON","GBP","2018-01-31","2370"
"2371","RSD","FKP","2018-01-31","2371"
"2372","RUB","FJD","2018-01-31","2372"
"2373","RWF","EUR","2018-01-31","2373"
"2374","SAR","ETB","2018-01-31","2374"
"2375","SBD","ERN","2018-01-31","2375"
"2376","SCR","EGP","2018-01-31","2376"
"2377","SDG","DZD","2018-01-31","2377"
"2378","SEK","DOP","2018-01-31","2378"
"2379","SGD","DKK","2018-01-31","2379"
"2380","SHP","DJF","2018-01-31","2380"
"2381","SLL","CZK","2018-01-31","2381"
"2382","SOS","CVE","2018-01-31","2382"
"2383","SPL","CUP","2018-01-31","2383"
"2384","SRD","CUC","2018-01-31","2384"
"2385","STD","CRC","2018-01-31","2385"
"2386","SVC","COP","2018-01-31","2386"
"2387","SYP","CNY","2018-01-31","2387"
"2388","SZL","CLP","2018-01-31","2388"
"2389","THB","CHF","2018-01-31","2389"
"2390","TJS","CDF","2018-01-31","2390"
"2391","TMT","CAD","2018-01-31","2391"
"2392","TND","BZD","2018-01-31","2392"
"2393","TOP","BYR","2018-01-31","2393"
"2394","TRY","BWP","2018-01-31","2394"
"2395","TTD","BTN","2018-01-31","2395"
"2396","TVD","BSD","2018-01-31","2396"
"2397","TWD","BRL","2018-01-31","2397"
"2398","TZS","BOB","2018-01-31","2398"
"2399","UAH","BND","2018-01-31","2399"
"2400","UGX","BMD","2018-01-31","2400"
"2401","USD","BIF","2018-01-31","2401"
"2402","UYU","BHD","2018-01-31","2402"
"2403","UZS","BGN","2018-01-31","2403"
"2404","VEF","BDT","2018-01-31","2404"
"2405","VND","BBD","2018-01-31","2405"
"2406","VUV","BAM","2018-01-31","2406"
"2407","WST","AZN","2018-01-31","2407"
"2408","XAF","AWG","2018-01-31","2408"
"2409","XCD","AUD","2018-01-31","2409"
"2410","XDR","ARS","2018-01-31","2410"
"2411","XOF","AOA","2018-01-31","2411"
"2412","XPF","ANG","2018-01-31","2412"
"2413","YER","AMD","2018-01-31","2413"
"2414","ZAR","ALL","2018-01-31","2414"
"2415","ZMW","AFN","2018-01-31","2415"
"2416","ZWD","AED","2018-01-31","2416"
"2417","AFN","ZMW","2018-01-31","2417"
"2418","ALL","ZAR","2018-01-31","2418"
"2419","AMD","YER","2018-01-31","2419"
"2420","ANG","XPF","2018-01-31","2420"
"2421","AOA","XOF","2018-01-31","2421"
"2422","ARS","XDR","2018-01-31","2422"
"2423","AUD","XCD","2018-01-31","2423"
"2424","AWG","XAF","2018-01-31","2424"
"2425","AZN","WST","2018-01-31","2425"
"2426","BAM","VUV","2018-01-31","2426"
"2427","BBD","VND","2018-01-31","2427"
"2428","BDT","VEF","2018-01-31","2428"
"2429","BGN","UZS","2018-01-31","2429"
"2430","BHD","UYU","2018-01-31","2430"
"2431","BIF","USD","2018-01-31","2431"
"2432","BMD","UGX","2018-01-31","2432"
"2433","BND","UAH","2018-01-31","2433"
"2434","BOB","TZS","2018-01-31","2434"
"2435","BRL","TWD","2018-01-31","2435"
"2436","BSD","TVD","2018-01-31","2436"
"2437","BTN","TTD","2018-01-31","2437"
"2438","BWP","TRY","2018-01-31","2438"
"2439","BYR","TOP","2018-01-31","2439"
"2440","BZD","TND","2018-01-31","2440"
"2441","CAD","TMT","2018-01-31","2441"
"2442","CDF","TJS","2018-01-31","2442"
"2443","CHF","THB","2018-01-31","2443"
"2444","CLP","SZL","2018-01-31","2444"
"2445","CNY","SYP","2018-01-31","2445"
"2446","COP","SVC","2018-01-31","2446"
"2447","CRC","STD","2018-01-31","2447"
"2448","CUC","SRD","2018-01-31","2448"
"2449","CUP","SPL","2018-01-31","2449"
"2450","CVE","SOS","2018-01-31","2450"
"2451","CZK","SLL","2018-01-31","2451"
"2452","DJF","SHP","2018-01-31","2452"
"2453","DKK","SGD","2018-01-31","2453"
"2454","DOP","SEK","2018-01-31","2454"
"2455","DZD","SDG","2018-01-31","2455"
"2456","EGP","SCR","2018-01-31","2456"
"2457","ERN","SBD","2018-01-31","2457"
"2458","ETB","SAR","2018-01-31","2458"
"2459","EUR","RWF","2018-01-31","2459"
"2460","FJD","RUB","2018-01-31","2460"
"2461","FKP","RSD","2018-01-31","2461"
"2462","GBP","RON","2018-01-31","2462"
"2463","GEL","QAR","2018-01-31","2463"
"2464","GGP","PYG","2018-01-31","2464"
"2465","GHS","PLN","2018-01-31","2465"
"2466","GIP","PKR","2018-01-31","2466"
"2467","GMD","PHP","2018-01-31","2467"
"2468","GNF","PGK","2018-01-31","2468"
"2469","GTQ","PEN","2018-01-31","2469"
"2470","GYD","PAB","2018-01-31","2470"
"2471","HKD","OMR","2018-01-31","2471"
"2472","HNL","NZD","2018-01-31","2472"
"2473","HRK","NPR","2018-01-31","2473"
"2474","HTG","NOK","2018-01-31","2474"
"2475","HUF","NIO","2018-01-31","2475"
"2476","IDR","NGN","2018-01-31","2476"
"2477","ILS","NAD","2018-01-31","2477"
"2478","IMP","MZN","2018-01-31","2478"
"2479","INR","MYR","2018-01-31","2479"
"2480","IQD","MXN","2018-01-31","2480"
"2481","IRR","MWK","2018-01-31","2481"
"2482","ISK","MVR","2018-01-31","2482"
"2483","JEP","MUR","2018-01-31","2483"
"2484","JMD","MRO","2018-01-31","2484"
"2485","JOD","MOP","2018-01-31","2485"
"2486","JPY","MNT","2018-01-31","2486"
"2487","KES","MMK","2018-01-31","2487"
"2488","KGS","MKD","2018-01-31","2488"
"2489","KHR","MGA","2018-01-31","2489"
"2490","KMF","MDL","2018-01-31","2490"
"2491","KPW","MAD","2018-01-31","2491"
"2492","KRW","LYD","2018-01-31","2492"
"2493","KWD","LSL","2018-01-31","2493"
"2494","KYD","LRD","2018-01-31","2494"
"2495","KZT","LKR","2018-01-31","2495"
"2496","LAK","LBP","2018-01-31","2496"
"2497","LBP","LAK","2018-01-31","2497"
"2498","LKR","KZT","2018-01-31","2498"
"2499","LRD","KYD","2018-01-31","2499"
"2500","LSL","KWD","2018-01-31","2500"
"2501","LYD","KRW","2018-01-31","2501"
"2502","MAD","KPW","2018-01-31","2502"
"2503","MDL","KMF","2018-01-31","2503"
"2504","MGA","KHR","2018-01-31","2504"
"2505","MKD","KGS","2018-01-31","2505"
